customer_id,first_name,last_name,email,city,state,signup_date,cohort_month,acquisition_channel
23320,Ezra,Gupta,ezra.gupta23320@lumen.example,Dallas,MN,2024-12-06,2024-11,direct
23321,Maya,Pillai,maya.pillai23321@lumen.example,Portland,MO,2024-10-02,2024-10,email
23322,Tobias,Patel,tobias.patel23322@lumen.example,Austin,NC,2025-05-07,2025-04,email
23323,Nico,Sharma,nico.sharma23323@lumen.example,Portland,AZ,2025-06-24,2025-05,email
23324,Leo,Singh,leo.singh23324@lumen.example,Boston,IL,2024-12-24,2024-11,organic
23325,Rohan,Kim,rohan.kim23325@lumen.example,Boston,OR,2025-02-02,2025-01,social
23326,Ezra,Nair,ezra.nair23326@lumen.example,Kansas,TX,2025-08-23,2025-07,email
23327,Zara,Sen,zara.sen23327@lumen.example,Chicago,GA,2025-10-27,2025-10,paid_search
23328,Amara,Sharma,amara.sharma23328@lumen.example,Detroit,MI,2025-11-05,2025-10,social
23329,Kai,Vega,kai.vega23329@lumen.example,Denver,FL,2025-06-05,2025-05,email
23330,Anika,Iyer,anika.iyer23330@lumen.example,Miami,FL,2024-12-30,2024-12,paid_search
23331,Kai,Sharma,kai.sharma23331@lumen.example,Denver,CO,2024-11-17,2024-10,direct
23332,Elena,Pillai,elena.pillai23332@lumen.example,Boston,TX,2025-02-17,2025-01,direct
23333,Theo,Verma,theo.verma23333@lumen.example,Miami,NC,2025-08-18,2025-07,email
23334,Jonah,Kim,jonah.kim23334@lumen.example,Detroit,MO,2024-12-05,2024-11,email
23335,Ivan,Reddy,ivan.reddy23335@lumen.example,Kansas,CO,2024-12-03,2024-11,organic
23336,Kai,Khan,kai.khan23336@lumen.example,Phoenix,TX,2026-01-09,2025-12,direct
23337,Aarav,Kim,aarav.kim23337@lumen.example,Dallas,CO,2025-07-14,2025-06,direct
23338,Ravi,Singh,ravi.singh23338@lumen.example,Portland,MI,2025-12-18,2025-11,organic
23339,Anika,Gupta,anika.gupta23339@lumen.example,Chicago,FL,2026-02-21,2026-01,organic
23340,Sofia,Bose,sofia.bose23340@lumen.example,Dallas,MI,2025-05-16,2025-04,paid_search
23341,Tariq,Verma,tariq.verma23341@lumen.example,Denver,OR,2025-07-05,2025-06,organic
23342,Yara,Kaur,yara.kaur23342@lumen.example,Kansas,OR,2025-02-23,2025-01,direct
23343,Sana,Park,sana.park23343@lumen.example,Portland,IL,2025-08-29,2025-08,referral
23344,Arjun,Patel,arjun.patel23344@lumen.example,Miami,WA,2025-10-08,2025-09,email
23345,Nico,Singh,nico.singh23345@lumen.example,Dallas,MI,2025-09-08,2025-08,social
23346,Neil,Sen,neil.sen23346@lumen.example,Portland,TX,2025-12-09,2025-11,organic
23347,Neil,Chen,neil.chen23347@lumen.example,Boston,FL,2025-12-06,2025-11,organic
23348,Zara,Khan,zara.khan23348@lumen.example,Boston,MI,2025-04-20,2025-03,organic
23349,Yara,Gupta,yara.gupta23349@lumen.example,Denver,MI,2026-03-15,2026-02,referral
23350,Sana,Patel,sana.patel23350@lumen.example,Nashville,AZ,2025-01-26,2024-12,email
23351,Mira,Bose,mira.bose23351@lumen.example,Austin,AZ,2024-12-16,2024-11,email
23352,Tobias,Kaur,tobias.kaur23352@lumen.example,Dallas,TX,2026-03-16,2026-02,social
23353,Leo,Kim,leo.kim23353@lumen.example,Detroit,MA,2025-01-31,2025-01,social
23354,Noah,Khan,noah.khan23354@lumen.example,Dallas,MO,2025-12-08,2025-11,social
23355,Theo,Sen,theo.sen23355@lumen.example,Miami,OR,2025-09-04,2025-08,organic
23356,Jonah,Bose,jonah.bose23356@lumen.example,Chicago,MN,2025-03-10,2025-02,email
23357,Ezra,Park,ezra.park23357@lumen.example,Kansas,NC,2025-10-05,2025-09,social
23358,Sofia,Reddy,sofia.reddy23358@lumen.example,Seattle,AZ,2025-10-24,2025-09,direct
23359,Kai,Vega,kai.vega23359@lumen.example,Austin,IL,2026-01-18,2025-12,email
23360,Reya,Bose,reya.bose23360@lumen.example,Chicago,GA,2025-11-04,2025-10,email
23361,Maya,Kaur,maya.kaur23361@lumen.example,Austin,TN,2025-05-10,2025-04,referral
23362,Ravi,Vega,ravi.vega23362@lumen.example,Kansas,CO,2024-12-25,2024-11,email
23363,Jules,Rao,jules.rao23363@lumen.example,Denver,MO,2024-12-14,2024-11,referral
23364,Tariq,Joshi,tariq.joshi23364@lumen.example,Nashville,NC,2024-12-05,2024-11,paid_search
23365,Rohan,Vega,rohan.vega23365@lumen.example,Denver,MO,2025-06-02,2025-05,email
23366,Asha,Reddy,asha.reddy23366@lumen.example,Detroit,OR,2026-03-04,2026-02,social
23367,Lina,Pillai,lina.pillai23367@lumen.example,Portland,TX,2024-11-20,2024-10,referral
23368,Neil,Chen,neil.chen23368@lumen.example,Dallas,TN,2026-01-15,2025-12,paid_search
23369,Anika,Patel,anika.patel23369@lumen.example,Nashville,TN,2026-01-03,2025-12,paid_search
23370,Aisha,Kaur,aisha.kaur23370@lumen.example,Denver,MA,2025-05-10,2025-04,paid_search
23371,Aarav,Sen,aarav.sen23371@lumen.example,Denver,WA,2024-12-27,2024-11,organic
23372,Mira,Shah,mira.shah23372@lumen.example,Chicago,FL,2025-06-28,2025-06,paid_search
23373,Rohan,Iyer,rohan.iyer23373@lumen.example,Chicago,MN,2025-01-24,2024-12,direct
23374,Maya,Mehta,maya.mehta23374@lumen.example,Portland,OR,2024-12-06,2024-11,referral
23375,Mira,Rao,mira.rao23375@lumen.example,Atlanta,AZ,2026-02-28,2026-02,paid_search
23376,Neil,Gupta,neil.gupta23376@lumen.example,Raleigh,FL,2025-02-02,2025-01,referral
23377,Anika,Joshi,anika.joshi23377@lumen.example,Detroit,WA,2026-02-13,2026-01,social
23378,Omar,Chen,omar.chen23378@lumen.example,Denver,TX,2025-10-11,2025-09,referral
23379,Anika,Singh,anika.singh23379@lumen.example,Dallas,TX,2025-04-22,2025-03,organic
23380,Ravi,Kim,ravi.kim23380@lumen.example,Denver,TX,2025-06-25,2025-05,direct
23381,Sana,Bose,sana.bose23381@lumen.example,Denver,MO,2024-12-31,2024-12,direct
23382,Sofia,Bose,sofia.bose23382@lumen.example,Nashville,IL,2025-05-06,2025-04,direct
23383,Maya,Rao,maya.rao23383@lumen.example,Kansas,IL,2025-05-06,2025-04,email
23384,Omar,Kaur,omar.kaur23384@lumen.example,Nashville,OR,2026-01-29,2026-01,organic
23385,Isla,Kim,isla.kim23385@lumen.example,Miami,TX,2026-03-13,2026-02,direct
23386,Ezra,Sharma,ezra.sharma23386@lumen.example,Chicago,MA,2025-09-18,2025-08,paid_search
23387,Mira,Singh,mira.singh23387@lumen.example,Raleigh,WA,2025-05-21,2025-04,social
23388,Elena,Nair,elena.nair23388@lumen.example,Chicago,TX,2025-01-05,2024-12,email
23389,Theo,Reddy,theo.reddy23389@lumen.example,Detroit,GA,2025-10-06,2025-09,email
23390,Neil,Mehta,neil.mehta23390@lumen.example,Atlanta,MO,2025-09-12,2025-08,social
23391,Ivan,Khan,ivan.khan23391@lumen.example,Minneapolis,OR,2025-06-10,2025-05,referral
23392,Reya,Nair,reya.nair23392@lumen.example,Nashville,TX,2025-09-06,2025-08,organic
23393,Ines,Joshi,ines.joshi23393@lumen.example,Boston,MN,2025-03-22,2025-02,direct
23394,Jonah,Joshi,jonah.joshi23394@lumen.example,Dallas,TN,2025-11-17,2025-10,referral
23395,Ines,Rao,ines.rao23395@lumen.example,Portland,FL,2025-11-16,2025-10,organic
23396,Ivan,Kim,ivan.kim23396@lumen.example,Detroit,MI,2025-03-08,2025-02,paid_search
23397,Zara,Reddy,zara.reddy23397@lumen.example,Kansas,IL,2025-03-07,2025-02,organic
23398,Sofia,Shah,sofia.shah23398@lumen.example,Nashville,OR,2025-07-16,2025-06,direct
23399,Mira,Gupta,mira.gupta23399@lumen.example,Portland,OR,2025-02-05,2025-01,social
23400,Nico,Verma,nico.verma23400@lumen.example,Denver,WA,2025-12-11,2025-11,direct
23401,Nico,Ortiz,nico.ortiz23401@lumen.example,Atlanta,TX,2024-10-09,2024-10,referral
23402,Theo,Vega,theo.vega23402@lumen.example,Atlanta,FL,2025-12-14,2025-11,email
23403,Yara,Vega,yara.vega23403@lumen.example,Miami,MI,2025-12-14,2025-11,referral
23404,Aisha,Joshi,aisha.joshi23404@lumen.example,Denver,MO,2025-10-13,2025-09,referral
23405,Priya,Shah,priya.shah23405@lumen.example,Chicago,NC,2025-04-26,2025-03,direct
23406,Mira,Singh,mira.singh23406@lumen.example,Seattle,FL,2025-11-09,2025-10,organic
23407,Leo,Joshi,leo.joshi23407@lumen.example,Denver,CO,2025-03-04,2025-02,organic
23408,Ivan,Rao,ivan.rao23408@lumen.example,Miami,MI,2024-12-08,2024-11,paid_search
23409,Amara,Pillai,amara.pillai23409@lumen.example,Chicago,MI,2026-02-09,2026-01,direct
23410,Noah,Gupta,noah.gupta23410@lumen.example,Boston,GA,2025-07-19,2025-06,email
23411,Jonah,Rao,jonah.rao23411@lumen.example,Minneapolis,IL,2025-12-16,2025-11,direct
23412,Maya,Sen,maya.sen23412@lumen.example,Seattle,MA,2024-11-16,2024-10,paid_search
23413,Arjun,Verma,arjun.verma23413@lumen.example,Chicago,MA,2025-06-30,2025-06,social
23414,Anika,Bose,anika.bose23414@lumen.example,Boston,MI,2024-12-14,2024-11,organic
23415,Ezra,Shah,ezra.shah23415@lumen.example,Portland,MA,2024-10-06,2024-10,direct
23416,Priya,Bose,priya.bose23416@lumen.example,Atlanta,MA,2024-12-22,2024-11,referral
23417,Omar,Shah,omar.shah23417@lumen.example,Atlanta,TN,2025-11-23,2025-10,referral
23418,Ezra,Chen,ezra.chen23418@lumen.example,Dallas,FL,2024-10-26,2024-10,social
23419,Ines,Verma,ines.verma23419@lumen.example,Minneapolis,MA,2024-10-21,2024-10,paid_search
23420,Mira,Joshi,mira.joshi23420@lumen.example,Phoenix,MI,2025-10-03,2025-09,paid_search
23421,Amara,Chen,amara.chen23421@lumen.example,Raleigh,MI,2024-12-28,2024-11,email
23422,Omar,Singh,omar.singh23422@lumen.example,Atlanta,FL,2025-02-08,2025-01,referral
23423,Aisha,Patel,aisha.patel23423@lumen.example,Portland,MN,2025-12-22,2025-11,organic
23424,Leo,Patel,leo.patel23424@lumen.example,Atlanta,WA,2025-05-18,2025-04,paid_search
23425,Neil,Patel,neil.patel23425@lumen.example,Dallas,CO,2025-07-05,2025-06,referral
23426,Isla,Mehta,isla.mehta23426@lumen.example,Dallas,TN,2025-07-18,2025-06,organic
23427,Noah,Reddy,noah.reddy23427@lumen.example,Minneapolis,MI,2024-11-17,2024-10,social
23428,Maya,Bose,maya.bose23428@lumen.example,Denver,AZ,2025-08-11,2025-07,paid_search
23429,Asha,Sen,asha.sen23429@lumen.example,Austin,TX,2024-11-02,2024-10,email
23430,Neil,Shah,neil.shah23430@lumen.example,Detroit,FL,2025-10-31,2025-10,organic
23431,Maya,Rao,maya.rao23431@lumen.example,Kansas,CO,2025-10-14,2025-09,email
23432,Elena,Vega,elena.vega23432@lumen.example,Detroit,MI,2025-11-26,2025-11,email
23433,Isla,Vega,isla.vega23433@lumen.example,Austin,FL,2025-03-04,2025-02,referral
23434,Tobias,Reddy,tobias.reddy23434@lumen.example,Minneapolis,GA,2025-10-19,2025-09,email
23435,Asha,Mehta,asha.mehta23435@lumen.example,Nashville,FL,2025-10-13,2025-09,paid_search
23436,Mira,Singh,mira.singh23436@lumen.example,Detroit,IL,2025-11-20,2025-10,email
23437,Neil,Pillai,neil.pillai23437@lumen.example,Minneapolis,TN,2026-02-20,2026-01,referral
23438,Neil,Singh,neil.singh23438@lumen.example,Minneapolis,WA,2025-02-26,2025-01,organic
23439,Neil,Das,neil.das23439@lumen.example,Miami,NC,2025-07-14,2025-06,direct
23440,Priya,Iyer,priya.iyer23440@lumen.example,Portland,TX,2026-01-17,2025-12,email
23441,Zara,Bose,zara.bose23441@lumen.example,Denver,MN,2025-09-06,2025-08,direct
23442,Tariq,Vega,tariq.vega23442@lumen.example,Minneapolis,TN,2025-05-11,2025-04,paid_search
23443,Priya,Kaur,priya.kaur23443@lumen.example,Austin,TX,2024-10-23,2024-10,paid_search
23444,Isla,Joshi,isla.joshi23444@lumen.example,Miami,TX,2025-05-24,2025-04,referral
23445,Tobias,Sharma,tobias.sharma23445@lumen.example,Dallas,OR,2026-02-12,2026-01,organic
23446,Zara,Khan,zara.khan23446@lumen.example,Chicago,MI,2025-11-12,2025-10,organic
23447,Sofia,Kaur,sofia.kaur23447@lumen.example,Minneapolis,MA,2025-05-07,2025-04,social
23448,Ezra,Khan,ezra.khan23448@lumen.example,Chicago,FL,2025-12-27,2025-12,email
23449,Aisha,Reddy,aisha.reddy23449@lumen.example,Denver,AZ,2024-12-17,2024-11,paid_search
23450,Nico,Kaur,nico.kaur23450@lumen.example,Atlanta,TX,2025-06-29,2025-06,paid_search
23451,Zara,Kim,zara.kim23451@lumen.example,Raleigh,MI,2026-03-08,2026-02,email
23452,Yara,Bose,yara.bose23452@lumen.example,Denver,TN,2025-07-30,2025-07,direct
23453,Leo,Bose,leo.bose23453@lumen.example,Detroit,IL,2024-11-02,2024-10,referral
23454,Rohan,Gupta,rohan.gupta23454@lumen.example,Phoenix,OR,2025-08-01,2025-07,referral
23455,Nico,Chen,nico.chen23455@lumen.example,Boston,MI,2025-04-14,2025-03,paid_search
23456,Isla,Nair,isla.nair23456@lumen.example,Nashville,TN,2025-06-03,2025-05,referral
23457,Zara,Khan,zara.khan23457@lumen.example,Nashville,MO,2025-05-22,2025-04,organic
23458,Leo,Gupta,leo.gupta23458@lumen.example,Austin,GA,2025-12-26,2025-12,social
23459,Ravi,Joshi,ravi.joshi23459@lumen.example,Chicago,MN,2025-07-17,2025-06,direct
23460,Isla,Singh,isla.singh23460@lumen.example,Miami,FL,2025-07-25,2025-06,paid_search
23461,Asha,Kaur,asha.kaur23461@lumen.example,Phoenix,AZ,2026-02-12,2026-01,referral
23462,Isla,Park,isla.park23462@lumen.example,Dallas,MN,2025-08-14,2025-07,organic
23463,Nico,Reddy,nico.reddy23463@lumen.example,Detroit,TX,2025-02-01,2025-01,organic
23464,Omar,Sen,omar.sen23464@lumen.example,Austin,MN,2025-06-23,2025-05,paid_search
23465,Anika,Sen,anika.sen23465@lumen.example,Miami,AZ,2025-08-13,2025-07,referral
23466,Theo,Ortiz,theo.ortiz23466@lumen.example,Austin,MA,2025-12-11,2025-11,email
23467,Neil,Vega,neil.vega23467@lumen.example,Seattle,IL,2026-02-25,2026-02,direct
23468,Ines,Sen,ines.sen23468@lumen.example,Detroit,CO,2025-07-22,2025-06,paid_search
23469,Maya,Kaur,maya.kaur23469@lumen.example,Seattle,GA,2025-09-26,2025-09,direct
23470,Mira,Nair,mira.nair23470@lumen.example,Atlanta,TN,2025-02-25,2025-01,referral
23471,Kai,Bose,kai.bose23471@lumen.example,Seattle,FL,2025-11-19,2025-10,referral
23472,Lina,Sharma,lina.sharma23472@lumen.example,Kansas,GA,2025-08-02,2025-07,direct
23473,Neil,Ortiz,neil.ortiz23473@lumen.example,Raleigh,MN,2025-05-07,2025-04,email
23474,Anika,Kim,anika.kim23474@lumen.example,Atlanta,MA,2024-10-07,2024-10,organic
23475,Zara,Singh,zara.singh23475@lumen.example,Miami,NC,2024-12-06,2024-11,direct
23476,Sana,Iyer,sana.iyer23476@lumen.example,Seattle,TX,2025-02-07,2025-01,social
23477,Isla,Vega,isla.vega23477@lumen.example,Raleigh,OR,2025-01-01,2024-12,social
23478,Mira,Kim,mira.kim23478@lumen.example,Raleigh,AZ,2026-03-13,2026-02,paid_search
23479,Ines,Khan,ines.khan23479@lumen.example,Miami,NC,2025-10-23,2025-09,direct
23480,Ivan,Kim,ivan.kim23480@lumen.example,Minneapolis,NC,2026-01-10,2025-12,organic
23481,Ines,Nair,ines.nair23481@lumen.example,Raleigh,MN,2025-03-04,2025-02,organic
23482,Zara,Bose,zara.bose23482@lumen.example,Raleigh,MN,2025-03-20,2025-02,referral
23483,Arjun,Patel,arjun.patel23483@lumen.example,Miami,MI,2025-11-22,2025-10,social
23484,Leo,Bose,leo.bose23484@lumen.example,Boston,GA,2025-07-19,2025-06,referral
23485,Asha,Das,asha.das23485@lumen.example,Dallas,TX,2025-06-14,2025-05,email
23486,Aisha,Shah,aisha.shah23486@lumen.example,Austin,CO,2025-01-31,2025-01,referral
23487,Asha,Joshi,asha.joshi23487@lumen.example,Miami,TN,2025-07-31,2025-07,direct
23488,Elena,Khan,elena.khan23488@lumen.example,Miami,CO,2025-09-29,2025-09,organic
23489,Ravi,Kim,ravi.kim23489@lumen.example,Phoenix,NC,2025-08-31,2025-08,referral
23490,Arjun,Chen,arjun.chen23490@lumen.example,Atlanta,FL,2026-01-27,2026-01,paid_search
23491,Mira,Ortiz,mira.ortiz23491@lumen.example,Chicago,MA,2026-02-18,2026-01,direct
23492,Jonah,Vega,jonah.vega23492@lumen.example,Seattle,CO,2024-11-24,2024-10,referral
23493,Anika,Khan,anika.khan23493@lumen.example,Dallas,AZ,2026-01-16,2025-12,social
23494,Isla,Nair,isla.nair23494@lumen.example,Kansas,TX,2026-01-11,2025-12,referral
23495,Isla,Nair,isla.nair23495@lumen.example,Minneapolis,MO,2025-07-19,2025-06,direct
23496,Mira,Park,mira.park23496@lumen.example,Nashville,FL,2026-01-13,2025-12,direct
23497,Sana,Das,sana.das23497@lumen.example,Raleigh,MN,2025-06-19,2025-05,email
23498,Aisha,Verma,aisha.verma23498@lumen.example,Atlanta,MA,2025-04-15,2025-03,social
23499,Kai,Sen,kai.sen23499@lumen.example,Seattle,IL,2025-09-07,2025-08,paid_search
23500,Ravi,Rao,ravi.rao23500@lumen.example,Miami,TN,2025-12-22,2025-11,direct
23501,Tobias,Singh,tobias.singh23501@lumen.example,Minneapolis,TX,2025-01-22,2024-12,organic
23502,Kai,Kim,kai.kim23502@lumen.example,Denver,TN,2026-03-06,2026-02,email
23503,Ivan,Das,ivan.das23503@lumen.example,Detroit,MO,2024-11-15,2024-10,direct
23504,Amara,Patel,amara.patel23504@lumen.example,Austin,TX,2026-02-01,2026-01,organic
23505,Ravi,Vega,ravi.vega23505@lumen.example,Phoenix,NC,2025-09-28,2025-09,social
23506,Jonah,Verma,jonah.verma23506@lumen.example,Raleigh,FL,2025-06-13,2025-05,direct
23507,Ines,Kaur,ines.kaur23507@lumen.example,Raleigh,TN,2025-04-15,2025-03,social
23508,Reya,Gupta,reya.gupta23508@lumen.example,Chicago,IL,2024-11-24,2024-10,direct
23509,Mira,Kaur,mira.kaur23509@lumen.example,Chicago,NC,2025-06-12,2025-05,social
23510,Priya,Kim,priya.kim23510@lumen.example,Seattle,IL,2025-04-17,2025-03,referral
23511,Tariq,Kaur,tariq.kaur23511@lumen.example,Nashville,GA,2025-08-27,2025-08,paid_search
23512,Jules,Iyer,jules.iyer23512@lumen.example,Dallas,TN,2025-10-15,2025-09,email
23513,Mira,Rao,mira.rao23513@lumen.example,Dallas,CO,2025-05-01,2025-04,email
23514,Jonah,Reddy,jonah.reddy23514@lumen.example,Atlanta,NC,2025-05-06,2025-04,referral
23515,Maya,Kaur,maya.kaur23515@lumen.example,Chicago,AZ,2025-07-12,2025-06,email
23516,Yara,Patel,yara.patel23516@lumen.example,Dallas,MO,2025-02-28,2025-02,referral
23517,Zara,Verma,zara.verma23517@lumen.example,Nashville,TX,2025-07-01,2025-06,email
23518,Mira,Rao,mira.rao23518@lumen.example,Portland,MN,2025-07-30,2025-07,social
23519,Kai,Ortiz,kai.ortiz23519@lumen.example,Raleigh,MA,2025-01-18,2024-12,email
23520,Anika,Sen,anika.sen23520@lumen.example,Phoenix,CO,2025-03-15,2025-02,referral
23521,Omar,Verma,omar.verma23521@lumen.example,Boston,TX,2025-03-11,2025-02,paid_search
23522,Elena,Mehta,elena.mehta23522@lumen.example,Minneapolis,TN,2024-10-11,2024-10,direct
23523,Amara,Vega,amara.vega23523@lumen.example,Boston,AZ,2024-10-19,2024-10,paid_search
23524,Ezra,Kim,ezra.kim23524@lumen.example,Nashville,GA,2026-03-23,2026-02,referral
23525,Mira,Nair,mira.nair23525@lumen.example,Detroit,MI,2024-11-21,2024-10,social
23526,Arjun,Iyer,arjun.iyer23526@lumen.example,Denver,TX,2026-01-27,2026-01,email
23527,Omar,Shah,omar.shah23527@lumen.example,Detroit,WA,2025-01-02,2024-12,referral
23528,Sana,Sharma,sana.sharma23528@lumen.example,Portland,AZ,2025-11-08,2025-10,referral
23529,Sofia,Ortiz,sofia.ortiz23529@lumen.example,Portland,GA,2025-09-26,2025-09,referral
23530,Ines,Khan,ines.khan23530@lumen.example,Atlanta,WA,2025-07-29,2025-07,organic
23531,Aarav,Pillai,aarav.pillai23531@lumen.example,Portland,IL,2025-12-14,2025-11,social
23532,Ines,Nair,ines.nair23532@lumen.example,Atlanta,IL,2025-08-03,2025-07,paid_search
23533,Yara,Mehta,yara.mehta23533@lumen.example,Nashville,TN,2025-10-05,2025-09,paid_search
23534,Tariq,Joshi,tariq.joshi23534@lumen.example,Denver,OR,2025-12-06,2025-11,social
23535,Zara,Park,zara.park23535@lumen.example,Raleigh,MN,2025-05-06,2025-04,email
23536,Ravi,Nair,ravi.nair23536@lumen.example,Denver,WA,2025-06-01,2025-05,paid_search
23537,Lina,Shah,lina.shah23537@lumen.example,Dallas,MO,2025-01-09,2024-12,referral
23538,Tariq,Gupta,tariq.gupta23538@lumen.example,Atlanta,AZ,2026-02-27,2026-02,organic
23539,Asha,Park,asha.park23539@lumen.example,Chicago,GA,2025-07-12,2025-06,paid_search
23540,Omar,Verma,omar.verma23540@lumen.example,Dallas,WA,2024-12-25,2024-11,organic
23541,Jonah,Verma,jonah.verma23541@lumen.example,Portland,IL,2024-11-14,2024-10,referral
23542,Sofia,Singh,sofia.singh23542@lumen.example,Nashville,AZ,2025-07-31,2025-07,email
23543,Neil,Das,neil.das23543@lumen.example,Dallas,FL,2025-01-16,2024-12,referral
23544,Arjun,Reddy,arjun.reddy23544@lumen.example,Kansas,OR,2026-02-16,2026-01,referral
23545,Ines,Patel,ines.patel23545@lumen.example,Raleigh,TX,2024-11-25,2024-10,social
23546,Jules,Bose,jules.bose23546@lumen.example,Minneapolis,TX,2025-09-17,2025-08,social
23547,Noah,Sen,noah.sen23547@lumen.example,Austin,MI,2026-01-20,2025-12,email
23548,Ravi,Shah,ravi.shah23548@lumen.example,Denver,NC,2025-12-13,2025-11,social
23549,Rohan,Nair,rohan.nair23549@lumen.example,Detroit,MO,2025-06-22,2025-05,email
23550,Tariq,Das,tariq.das23550@lumen.example,Nashville,MA,2025-09-30,2025-09,paid_search
23551,Ivan,Ortiz,ivan.ortiz23551@lumen.example,Atlanta,TN,2025-11-12,2025-10,email
23552,Omar,Nair,omar.nair23552@lumen.example,Phoenix,TX,2025-04-14,2025-03,email
23553,Noah,Park,noah.park23553@lumen.example,Dallas,TN,2025-01-04,2024-12,social
23554,Neil,Iyer,neil.iyer23554@lumen.example,Raleigh,GA,2025-09-26,2025-09,email
23555,Neil,Mehta,neil.mehta23555@lumen.example,Dallas,TN,2026-01-22,2025-12,social
23556,Isla,Mehta,isla.mehta23556@lumen.example,Atlanta,FL,2026-03-14,2026-02,direct
23557,Theo,Kaur,theo.kaur23557@lumen.example,Detroit,MN,2025-04-01,2025-03,direct
23558,Arjun,Rao,arjun.rao23558@lumen.example,Minneapolis,OR,2025-12-08,2025-11,social
23559,Neil,Verma,neil.verma23559@lumen.example,Atlanta,WA,2025-07-28,2025-07,paid_search
23560,Sana,Pillai,sana.pillai23560@lumen.example,Phoenix,FL,2024-11-23,2024-10,social
23561,Anika,Shah,anika.shah23561@lumen.example,Nashville,WA,2024-11-08,2024-10,referral
23562,Jonah,Joshi,jonah.joshi23562@lumen.example,Nashville,AZ,2026-02-27,2026-02,organic
23563,Kai,Joshi,kai.joshi23563@lumen.example,Chicago,CO,2025-04-01,2025-03,organic
23564,Ivan,Shah,ivan.shah23564@lumen.example,Portland,TX,2026-02-08,2026-01,direct
23565,Tariq,Bose,tariq.bose23565@lumen.example,Boston,MO,2025-03-05,2025-02,organic
23566,Isla,Nair,isla.nair23566@lumen.example,Chicago,MN,2025-03-17,2025-02,organic
23567,Ivan,Pillai,ivan.pillai23567@lumen.example,Austin,NC,2025-01-05,2024-12,organic
23568,Sofia,Reddy,sofia.reddy23568@lumen.example,Dallas,NC,2026-01-15,2025-12,social
23569,Neil,Shah,neil.shah23569@lumen.example,Chicago,TX,2025-07-22,2025-06,paid_search
23570,Tobias,Bose,tobias.bose23570@lumen.example,Denver,FL,2025-11-09,2025-10,social
23571,Leo,Das,leo.das23571@lumen.example,Dallas,WA,2025-03-05,2025-02,referral
23572,Omar,Patel,omar.patel23572@lumen.example,Chicago,TX,2025-05-01,2025-04,email
23573,Ravi,Singh,ravi.singh23573@lumen.example,Boston,CO,2024-10-19,2024-10,direct
23574,Aarav,Bose,aarav.bose23574@lumen.example,Kansas,OR,2024-11-18,2024-10,direct
23575,Priya,Singh,priya.singh23575@lumen.example,Miami,AZ,2024-12-25,2024-11,organic
23576,Rohan,Park,rohan.park23576@lumen.example,Nashville,GA,2024-12-08,2024-11,referral
23577,Sana,Singh,sana.singh23577@lumen.example,Raleigh,TX,2024-12-20,2024-11,social
23578,Aisha,Shah,aisha.shah23578@lumen.example,Minneapolis,MN,2026-01-03,2025-12,referral
23579,Sana,Joshi,sana.joshi23579@lumen.example,Chicago,OR,2026-01-01,2025-12,referral
23580,Elena,Gupta,elena.gupta23580@lumen.example,Austin,NC,2025-04-08,2025-03,email
23581,Zara,Sen,zara.sen23581@lumen.example,Raleigh,NC,2026-01-02,2025-12,email
23582,Ines,Patel,ines.patel23582@lumen.example,Chicago,NC,2025-08-05,2025-07,direct
23583,Jules,Mehta,jules.mehta23583@lumen.example,Miami,TN,2025-06-14,2025-05,direct
23584,Yara,Park,yara.park23584@lumen.example,Chicago,NC,2025-01-06,2024-12,paid_search
23585,Priya,Kaur,priya.kaur23585@lumen.example,Portland,WA,2026-02-26,2026-02,social
23586,Isla,Park,isla.park23586@lumen.example,Chicago,TX,2025-08-14,2025-07,referral
23587,Aisha,Joshi,aisha.joshi23587@lumen.example,Denver,MA,2025-12-23,2025-11,email
23588,Asha,Verma,asha.verma23588@lumen.example,Dallas,MO,2025-10-13,2025-09,email
23589,Rohan,Joshi,rohan.joshi23589@lumen.example,Detroit,TX,2025-09-15,2025-08,referral
23590,Aarav,Khan,aarav.khan23590@lumen.example,Miami,WA,2025-09-05,2025-08,email
23591,Neil,Park,neil.park23591@lumen.example,Portland,MI,2025-12-30,2025-12,direct
23592,Neil,Shah,neil.shah23592@lumen.example,Minneapolis,NC,2025-10-01,2025-09,social
23593,Omar,Vega,omar.vega23593@lumen.example,Austin,MN,2024-10-19,2024-10,paid_search
23594,Asha,Kim,asha.kim23594@lumen.example,Portland,IL,2024-10-25,2024-10,email
23595,Aisha,Iyer,aisha.iyer23595@lumen.example,Detroit,MI,2026-03-23,2026-02,referral
23596,Maya,Verma,maya.verma23596@lumen.example,Dallas,MI,2025-11-12,2025-10,direct
23597,Sana,Park,sana.park23597@lumen.example,Seattle,MO,2026-02-04,2026-01,email
23598,Priya,Singh,priya.singh23598@lumen.example,Denver,TN,2025-06-09,2025-05,organic
23599,Reya,Rao,reya.rao23599@lumen.example,Chicago,FL,2025-01-31,2025-01,direct
23600,Yara,Vega,yara.vega23600@lumen.example,Kansas,MI,2025-07-14,2025-06,social
23601,Jonah,Iyer,jonah.iyer23601@lumen.example,Seattle,TN,2025-07-12,2025-06,organic
23602,Zara,Pillai,zara.pillai23602@lumen.example,Portland,MN,2025-04-12,2025-03,direct
23603,Leo,Mehta,leo.mehta23603@lumen.example,Detroit,MN,2025-06-29,2025-06,social
